id,sentiment
11865,neutral
34322,neutral
20821,worry
2647,neutral
13756,neutral
13991,worry
10869,neutral
16578,worry
5764,worry
26033,worry
30076,happiness
21126,neutral
33759,neutral
17957,worry
18202,sadness
4613,worry
32224,neutral
5705,neutral
24275,love
26584,neutral
26606,fun
29397,neutral
28133,worry
5189,sadness
31876,neutral
7725,worry
31019,neutral
4783,love
14009,sadness
32076,neutral
15045,love
9898,worry
31753,happiness
1516,worry
1275,neutral
38854,neutral
38216,love
827,worry
8141,worry
5026,neutral
4985,neutral
2215,worry
22934,neutral
19557,happiness
17318,worry
2009,worry
7755,neutral
38741,worry
1812,neutral
30549,worry
26338,worry
9025,worry
512,neutral
23169,love
13124,neutral
29760,worry
7339,worry
7592,worry
17808,worry
10279,worry
14933,sadness
4660,worry
35608,happiness
30525,neutral
15947,neutral
22607,neutral
11318,neutral
640,worry
31421,worry
36518,happiness
8982,neutral
6814,worry
1456,neutral
32527,neutral
30052,neutral
9126,worry
12525,worry
28076,neutral
10137,worry
20090,neutral
20391,neutral
23828,neutral
30282,worry
9027,worry
32905,neutral
39227,neutral
39301,happiness
8037,sadness
19992,worry
14494,neutral
25296,happiness
35894,worry
39296,neutral
39977,neutral
31327,fun
7565,neutral
35992,worry
241,neutral
4170,worry
23175,neutral
22964,neutral
32628,worry
37694,neutral
31231,neutral
18817,worry
16764,worry
11306,neutral
24409,worry
38324,happiness
20117,neutral
31611,neutral
37687,neutral
2946,neutral
5551,worry
39986,worry
2638,neutral
7732,sadness
11778,neutral
25119,neutral
23107,worry
36814,neutral
34289,love
3882,worry
19979,worry
31936,neutral
8944,worry
7781,worry
11404,worry
24973,love
26377,neutral
32045,neutral
5989,worry
39042,neutral
6400,neutral
15519,neutral
36480,love
22478,worry
35267,happiness
3580,worry
28458,happiness
8270,worry
10765,sadness
14356,worry
14978,neutral
34778,neutral
32690,neutral
36672,neutral
14499,worry
9645,worry
26699,neutral
31257,worry
30026,neutral
14617,worry
122,neutral
1053,worry
17185,worry
902,neutral
31830,happiness
3208,neutral
35617,neutral
37762,neutral
29762,sadness
24699,worry
39572,worry
30162,neutral
13687,neutral
22198,worry
9040,neutral
30369,neutral
34297,happiness
25961,neutral
34220,worry
24492,neutral
2304,worry
11265,happiness
2499,neutral
39146,neutral
850,worry
21745,neutral
29058,surprise
5434,worry
39906,neutral
37766,love
37507,surprise
38590,love
10146,worry
32903,worry
38881,worry
21276,worry
16118,worry
21463,neutral
939,neutral
37246,worry
25452,worry
10287,worry
18912,neutral
38745,worry
13574,worry
14402,happiness
36549,neutral
2095,worry
31746,neutral
19011,neutral
35856,worry
13252,worry
5048,worry
1994,worry
22310,worry
19711,neutral
14177,sadness
23770,love
18219,worry
16894,worry
212,neutral
19869,worry
6542,neutral
1662,worry
4772,neutral
18339,sadness
8116,worry
3601,worry
38031,neutral
9548,neutral
8718,sadness
14612,love
8171,neutral
14169,happiness
16064,worry
25603,worry
37639,love
32827,love
14018,love
27089,neutral
16914,surprise
19705,worry
17439,neutral
16085,worry
14766,worry
22227,neutral
37111,neutral
22202,neutral
6081,worry
6573,worry
21896,neutral
10370,worry
39434,love
21401,worry
7984,neutral
7499,worry
39667,worry
24553,neutral
34897,neutral
37090,neutral
33068,neutral
33305,neutral
10601,worry
10115,neutral
28564,love
7416,worry
1520,worry
36895,love
16497,worry
35077,neutral
1555,worry
29342,neutral
12527,neutral
7525,worry
32625,neutral
26717,neutral
24857,love
36152,worry
34527,worry
32191,worry
14667,happiness
36738,happiness
1114,sadness
33952,sadness
18823,worry
22782,love
10994,worry
10351,sadness
17259,neutral
23046,neutral
39705,worry
18294,sadness
6824,sadness
19103,sadness
14006,sadness
1871,neutral
26141,neutral
24788,love
27165,worry
34367,neutral
18600,worry
3287,worry
26887,love
21882,neutral
3315,sadness
38309,happiness
10803,sadness
19891,sadness
28898,neutral
6098,worry
17249,worry
6252,worry
12009,worry
11791,happiness
34109,sadness
13953,neutral
24410,love
15277,sadness
3725,love
14508,neutral
36822,love
8763,neutral
31915,love
37562,neutral
9997,neutral
31168,happiness
27354,happiness
38050,worry
29285,neutral
14488,worry
9767,sadness
32620,neutral
17571,neutral
919,worry
32718,love
18979,neutral
25946,neutral
29524,neutral
37688,neutral
21145,neutral
13728,worry
18338,happiness
20931,neutral
21622,worry
31841,love
4855,worry
30617,happiness
32770,neutral
30469,worry
11597,worry
7040,worry
11309,sadness
27850,love
12736,worry
5152,neutral
7738,happiness
30004,neutral
14710,sadness
27225,love
10925,neutral
36426,neutral
3584,love
9311,hate
10595,worry
31481,love
23582,worry
12187,neutral
38214,happiness
32175,neutral
32895,worry
3489,neutral
4335,worry
38681,neutral
30593,neutral
19295,worry
23636,neutral
25842,happiness
4952,worry
8421,neutral
18762,worry
4241,neutral
32459,neutral
30167,love
2965,neutral
25261,neutral
22769,worry
20744,worry
30455,neutral
3539,worry
15243,neutral
19388,sadness
9803,worry
18388,worry
39584,neutral
19038,happiness
19102,neutral
30311,neutral
27781,love
19842,love
25063,neutral
38936,love
20645,neutral
13086,worry
28437,happiness
39944,love
25715,sadness
38378,neutral
6868,neutral
7033,neutral
33693,love
8966,sadness
1305,worry
21492,worry
1347,sadness
38919,neutral
1981,worry
9253,worry
12157,neutral
36169,worry
34319,worry
23579,worry
21349,worry
8022,worry
20948,worry
25815,neutral
24053,neutral
25237,neutral
2436,worry
11176,neutral
26750,neutral
12216,neutral
24907,relief
16329,neutral
29833,neutral
8707,neutral
30963,love
7438,neutral
35960,worry
17405,sadness
7577,worry
27805,worry
2075,neutral
37189,happiness
19820,neutral
30844,love
8147,worry
26522,happiness
12233,neutral
7567,neutral
18404,neutral
7029,worry
24093,love
4463,worry
3163,neutral
22364,neutral
28236,neutral
23229,sadness
25760,happiness
19235,sadness
11339,worry
32725,happiness
33754,love
5865,neutral
24898,neutral
22878,neutral
16356,worry
538,sadness
33072,worry
39473,worry
2385,sadness
29281,neutral
1991,neutral
32406,neutral
31124,worry
1029,worry
38362,neutral
35342,happiness
29104,happiness
8602,neutral
26435,neutral
36833,neutral
27154,neutral
35006,neutral
13059,neutral
33555,neutral
27802,worry
16887,worry
39739,love
17483,neutral
14462,worry
23436,happiness
22112,neutral
239,worry
9565,worry
36000,love
11550,love
1918,worry
38016,neutral
2074,sadness
19717,neutral
2799,neutral
29934,love
31539,neutral
31189,worry
28280,neutral
14573,worry
2008,sadness
15207,worry
32013,neutral
15665,worry
10031,sadness
34035,happiness
12532,neutral
26960,neutral
14326,worry
11684,neutral
8450,sadness
2007,sadness
28824,neutral
4730,worry
28678,neutral
5068,worry
17011,neutral
15731,neutral
27462,worry
26121,worry
22856,neutral
2168,neutral
12010,worry
5129,neutral
15286,happiness
3555,neutral
37741,happiness
3697,neutral
39177,worry
21880,neutral
18416,happiness
35749,happiness
18924,neutral
21420,neutral
4724,worry
16180,worry
6725,neutral
32090,love
38697,hate
6603,neutral
5174,worry
6215,neutral
34348,happiness
4913,happiness
1183,hate
11296,sadness
313,worry
35339,worry
23053,neutral
33114,love
14765,sadness
6996,neutral
6666,worry
12341,worry
33808,neutral
21065,worry
33164,love
35337,neutral
10598,neutral
2680,love
19144,neutral
23103,happiness
7722,worry
37038,relief
20231,neutral
2286,worry
4915,worry
23038,neutral
20909,neutral
32752,love
6923,happiness
33812,neutral
12080,worry
4526,neutral
4246,happiness
16214,neutral
27096,neutral
9358,worry
28479,love
32853,neutral
12946,worry
25706,happiness
22479,neutral
38543,worry
13130,happiness
38311,love
19788,worry
2119,worry
27636,neutral
12285,neutral
10675,happiness
21721,neutral
2617,happiness
19419,sadness
22930,neutral
36870,happiness
5532,worry
120,happiness
31526,happiness
14856,sadness
27722,neutral
373,worry
28111,neutral
13974,worry
9317,worry
8101,sadness
3349,neutral
3250,neutral
38556,happiness
27022,love
32942,happiness
35689,worry
22376,happiness
2733,sadness
6194,worry
10098,neutral
37344,neutral
24113,neutral
24562,happiness
10630,happiness
30983,neutral
2752,sadness
13949,neutral
7949,worry
4605,neutral
29445,neutral
14272,worry
8343,neutral
28524,neutral
16451,worry
9238,love
35268,worry
29939,neutral
14474,happiness
17687,neutral
38042,worry
23692,worry
28646,worry
4543,worry
27504,love
3386,happiness
17585,neutral
32848,worry
22996,neutral
2974,worry
36386,happiness
10320,worry
21755,worry
36584,happiness
11779,neutral
11104,sadness
28892,worry
18097,sadness
12795,worry
34970,happiness
38702,love
24595,neutral
16000,hate
19112,worry
11416,neutral
37695,happiness
19505,sadness
21365,love
23603,neutral
29773,love
11096,worry
2344,sadness
29368,worry
38878,worry
21013,neutral
25853,neutral
22661,neutral
7321,neutral
5144,happiness
29541,sadness
1513,worry
1118,love
20653,neutral
9779,worry
35598,neutral
22288,worry
37293,neutral
32706,happiness
39337,happiness
6879,neutral
18270,sadness
5092,neutral
4751,neutral
266,worry
15335,worry
34726,neutral
31752,neutral
361,sadness
14421,worry
2633,worry
18188,neutral
19196,neutral
460,worry
29101,worry
36999,neutral
22466,worry
36645,worry
7686,worry
13389,worry
29394,worry
12361,worry
17636,worry
20854,neutral
2346,happiness
15841,neutral
4208,worry
19723,worry
33631,neutral
19279,neutral
24730,happiness
24280,neutral
5346,worry
4636,happiness
21308,neutral
14173,neutral
2165,happiness
20336,neutral
9100,neutral
20468,neutral
33449,neutral
28917,neutral
13310,sadness
17721,worry
38344,worry
17329,worry
5157,worry
29291,neutral
28268,neutral
30765,love
9420,worry
29746,sadness
24926,neutral
38262,worry
793,neutral
29901,neutral
13387,neutral
29436,neutral
5570,happiness
33147,worry
38439,neutral
26473,happiness
8372,worry
27495,worry
28562,love
37948,love
36067,love
7301,worry
21367,neutral
24433,worry
15653,worry
39532,happiness
8492,worry
35029,neutral
27359,neutral
6179,worry
26080,happiness
17795,neutral
10959,neutral
35739,happiness
6367,neutral
34784,worry
3954,neutral
5911,worry
31684,neutral
34981,neutral
39789,worry
9206,neutral
23742,neutral
25600,neutral
28402,neutral
28842,neutral
8295,worry
12234,worry
25969,worry
23598,worry
21796,happiness
1905,hate
39725,worry
4571,neutral
10990,neutral
39385,happiness
25011,neutral
35983,happiness
4641,worry
32037,happiness
8410,worry
38349,neutral
36003,love
25982,neutral
34923,neutral
35467,love
8006,neutral
5216,neutral
7515,worry
29740,worry
33610,love
34078,neutral
31979,neutral
24002,happiness
26920,neutral
32449,happiness
22062,neutral
17228,worry
38576,neutral
6921,worry
21450,happiness
12805,neutral
25786,worry
30531,love
11743,worry
17497,worry
27619,love
14044,worry
12351,neutral
32751,neutral
16233,worry
34836,neutral
5508,happiness
21620,neutral
30468,worry
12732,worry
19001,sadness
30792,love
92,neutral
31248,love
39752,neutral
3915,worry
8729,sadness
25109,neutral
3850,neutral
27884,worry
7091,worry
11024,worry
10153,neutral
23435,neutral
32796,happiness
11331,neutral
7576,worry
11562,worry
19055,worry
8178,sadness
8393,worry
32292,worry
27036,worry
22248,happiness
9473,neutral
13624,worry
37457,neutral
22134,neutral
37854,happiness
16089,worry
10063,neutral
28127,neutral
22509,sadness
25246,neutral
17887,neutral
36573,love
5735,happiness
89,worry
18844,worry
21131,neutral
3035,neutral
19513,worry
8475,neutral
27343,worry
30755,neutral
23713,neutral
4468,sadness
20325,worry
14774,neutral
5653,neutral
38705,worry
34515,neutral
10152,hate
53,worry
3160,neutral
11504,neutral
30190,happiness
5484,worry
5910,worry
36639,happiness
32688,neutral
2004,neutral
963,sadness
5685,worry
38641,neutral
18819,neutral
21878,worry
37753,neutral
18587,worry
24068,love
16796,neutral
35344,neutral
15912,worry
18332,worry
21001,happiness
310,neutral
32375,neutral
4589,worry
25096,neutral
18579,sadness
34045,love
30689,worry
1247,love
4283,worry
8193,hate
10389,happiness
12200,worry
14861,worry
16334,sadness
15239,neutral
2731,neutral
30996,relief
19383,worry
2725,worry
22859,neutral
11077,worry
14054,worry
3085,worry
31466,worry
31234,neutral
22470,happiness
22018,neutral
7836,neutral
1968,neutral
30891,happiness
31788,love
4573,sadness
12782,neutral
26334,worry
22378,love
30370,love
25932,neutral
25608,neutral
32404,neutral
2969,worry
3038,worry
34990,neutral
39628,neutral
20798,neutral
22347,neutral
27040,neutral
3623,sadness
12958,worry
6316,worry
4592,neutral
35427,love
19085,sadness
11642,neutral
8501,neutral
17039,neutral
6016,hate
3781,happiness
32417,happiness
12949,worry
20945,worry
30910,neutral
33437,happiness
9401,neutral
6199,neutral
19240,neutral
15842,happiness
22862,worry
8090,neutral
33641,neutral
35178,neutral
4140,worry
17963,neutral
21375,neutral
26653,neutral
19519,neutral
31562,love
19452,sadness
21027,neutral
187,happiness
13078,love
28928,love
756,sadness
30388,love
20713,neutral
4638,neutral
32150,happiness
12058,neutral
26321,neutral
27702,happiness
28748,neutral
17115,sadness
13497,neutral
16831,neutral
38728,neutral
34737,neutral
1712,worry
10829,sadness
19960,neutral
30003,happiness
20027,worry
7986,sadness
24441,happiness
39364,neutral
28125,happiness
28567,worry
30618,happiness
2434,neutral
38002,neutral
29972,neutral
32811,neutral
33084,neutral
26594,neutral
21572,neutral
29390,neutral
17937,neutral
2236,neutral
31599,sadness
14355,worry
17236,worry
12063,worry
2547,worry
2150,neutral
12066,sadness
28414,neutral
28242,worry
37146,neutral
32579,worry
25210,neutral
7724,neutral
38431,neutral
26225,neutral
34265,neutral
18591,worry
19579,neutral
24237,neutral
90,neutral
39125,worry
11511,worry
28370,worry
13823,worry
1131,neutral
13352,worry
26991,worry
33888,neutral
15983,worry
13399,worry
2510,neutral
20920,neutral
39379,neutral
25837,love
20794,love
31523,happiness
742,sadness
28063,happiness
11177,neutral
30353,neutral
28176,sadness
32283,neutral
13321,worry
24759,sadness
32346,happiness
33655,neutral
37731,happiness
27277,happiness
18902,neutral
9724,worry
10612,sadness
26689,happiness
18476,neutral
13325,worry
16501,neutral
36434,happiness
593,worry
3761,worry
31206,neutral
873,neutral
17583,neutral
17102,neutral
334,neutral
216,worry
36398,neutral
35239,happiness
39894,happiness
4326,worry
23581,happiness
6164,worry
5218,worry
7706,neutral
31814,happiness
3142,worry
17972,sadness
28219,neutral
2306,neutral
19887,neutral
28519,neutral
8901,worry
13542,worry
33399,happiness
27141,neutral
21451,love
19269,sadness
3578,love
14740,sadness
7729,worry
23250,neutral
15415,worry
36927,worry
32308,neutral
4970,happiness
9830,sadness
18273,neutral
18469,sadness
22836,neutral
22824,happiness
2571,worry
31949,neutral
130,love
13816,neutral
9129,neutral
23647,worry
16522,neutral
21768,neutral
10430,neutral
4844,neutral
34847,neutral
30848,neutral
20865,love
2726,worry
13356,happiness
8931,love
15140,neutral
8869,sadness
7602,worry
35883,worry
34276,love
26371,neutral
23366,neutral
10127,worry
23146,neutral
25918,neutral
36296,neutral
2834,sadness
7831,happiness
32871,neutral
34179,love
5822,love
27727,neutral
19016,neutral
10157,neutral
22011,happiness
35818,worry
9974,worry
28107,worry
27960,happiness
14989,worry
37857,happiness
5561,neutral
22256,happiness
32134,love
9410,neutral
24715,worry
21005,neutral
21090,neutral
13430,neutral
32249,neutral
25028,happiness
2931,worry
21048,neutral
10577,neutral
9169,neutral
17799,worry
20374,neutral
10308,neutral
39025,neutral
194,neutral
31372,neutral
9354,worry
31235,neutral
8592,worry
37672,neutral
9134,worry
9621,worry
36103,happiness
30372,neutral
25577,sadness
578,worry
32650,neutral
24625,neutral
19806,worry
37642,neutral
4020,hate
22468,worry
32219,neutral
18873,sadness
23317,worry
29838,neutral
464,neutral
8019,love
23825,neutral
29616,neutral
8659,neutral
9880,neutral
9538,worry
33690,happiness
13517,neutral
31444,neutral
37437,neutral
12310,hate
32462,neutral
682,worry
37735,love
10198,neutral
29428,neutral
24391,worry
25127,happiness
19824,neutral
4181,worry
21483,worry
24688,happiness
23829,neutral
10356,worry
31396,worry
39653,neutral
36731,worry
32731,worry
34678,neutral
6137,neutral
17912,neutral
16492,hate
19839,worry
23413,neutral
27648,neutral
23541,love
39259,worry
4877,sadness
26742,neutral
12081,neutral
31425,love
14445,neutral
33378,neutral
13724,worry
19955,sadness
17961,worry
20188,neutral
13600,worry
32805,neutral
18479,worry
6593,worry
19745,worry
20048,worry
18285,worry
5859,worry
34135,neutral
29348,love
26988,neutral
32236,worry
7,neutral
6535,neutral
32531,neutral
36009,love
18965,neutral
29006,neutral
24684,neutral
29109,neutral
27130,worry
20476,happiness
29903,neutral
5513,neutral
19688,neutral
9876,worry
31729,love
20994,worry
28514,love
32674,love
866,worry
479,neutral
25267,neutral
37110,neutral
13734,neutral
37865,worry
22593,neutral
14802,neutral
32837,neutral
36516,happiness
24922,happiness
16262,sadness
36813,neutral
14132,love
38292,happiness
37337,happiness
35678,love
9731,worry
37450,neutral
3202,hate
19232,neutral
27942,neutral
2440,neutral
14825,worry
35523,happiness
12885,neutral
1139,neutral
28724,neutral
23230,happiness
26402,worry
18810,worry
2174,neutral
23109,happiness
20785,neutral
39817,happiness
5864,worry
28605,love
30051,neutral
1684,worry
35599,happiness
26194,neutral
664,neutral
484,worry
2746,neutral
5076,worry
39715,worry
498,love
29297,happiness
30413,love
24872,happiness
2564,sadness
19568,worry
29564,neutral
1738,neutral
14311,worry
28503,worry
11208,worry
15260,worry
10151,sadness
29580,worry
5467,neutral
27186,neutral
37859,neutral
10608,neutral
33076,happiness
37905,sadness
14222,neutral
8494,worry
2958,neutral
6700,worry
24030,neutral
1122,worry
28198,neutral
36237,worry
32473,neutral
9296,worry
13670,neutral
7100,neutral
14261,neutral
7652,neutral
15368,worry
21025,neutral
22555,worry
3013,worry
3653,worry
10734,neutral
30014,neutral
37510,neutral
17490,neutral
35780,happiness
3893,sadness
27023,neutral
16963,sadness
36011,happiness
11029,neutral
19006,neutral
6943,neutral
31300,happiness
35176,neutral
12374,worry
31365,neutral
11275,worry
22952,neutral
38475,neutral
27863,happiness
35641,happiness
23968,happiness
13374,neutral
14099,worry
22895,neutral
9856,worry
20777,neutral
24696,love
10178,worry
18190,worry
24834,neutral
29216,happiness
13837,worry
30065,neutral
26166,neutral
34050,neutral
10163,worry
36946,worry
35278,happiness
25638,neutral
16230,worry
35741,neutral
33493,love
28093,neutral
18805,sadness
14313,sadness
5357,hate
35334,worry
20743,neutral
25149,neutral
26903,happiness
5331,worry
28686,worry
16033,worry
30730,neutral
1166,worry
34407,happiness
34120,neutral
28600,love
14447,neutral
14553,worry
31434,neutral
19494,worry
25062,worry
6746,love
20771,neutral
16253,neutral
18084,worry
30442,happiness
14386,worry
8238,sadness
26577,neutral
6187,neutral
3248,neutral
32938,neutral
14200,worry
30572,neutral
23558,happiness
1366,neutral
14897,neutral
34697,neutral
4128,worry
18875,neutral
37024,neutral
2294,worry
5172,sadness
38773,happiness
980,neutral
6760,worry
28288,neutral
24178,worry
33401,happiness
19449,happiness
32693,neutral
24458,love
13743,neutral
26392,happiness
3829,worry
6415,worry
28006,happiness
33269,neutral
25214,happiness
19764,worry
36602,neutral
3058,worry
14943,neutral
12248,worry
30896,neutral
2735,neutral
27933,neutral
14383,worry
22568,neutral
6262,worry
33819,worry
31856,neutral
8145,neutral
24228,neutral
30560,neutral
28565,neutral
34563,love
18046,neutral
38472,happiness
5160,neutral
12430,happiness
14113,sadness
3445,worry
29967,worry
29105,neutral
10887,neutral
14176,happiness
32222,love
22735,neutral
28291,neutral
24536,happiness
24998,love
13557,neutral
23601,neutral
19834,worry
6036,worry
8934,hate
12639,neutral
29343,worry
36691,happiness
5348,worry
37971,neutral
22899,happiness
38778,neutral
35109,neutral
35821,happiness
21628,happiness
33249,neutral
22064,worry
20831,neutral
790,worry
9728,neutral
33543,happiness
11418,neutral
38253,love
22206,love
1904,neutral
26162,happiness
26340,worry
12802,worry
37596,love
1442,worry
15825,neutral
8471,sadness
31294,neutral
27237,neutral
28403,happiness
29198,worry
3069,love
14159,sadness
28814,neutral
33714,neutral
18053,sadness
3282,worry
23430,neutral
35095,love
17607,worry
33593,neutral
1884,sadness
30333,happiness
33713,neutral
14658,neutral
37186,love
32583,neutral
29606,neutral
21748,neutral
9810,worry
25804,neutral
3507,neutral
39720,love
39689,neutral
27435,love
12503,neutral
38291,neutral
33777,love
11076,neutral
14454,neutral
36511,worry
10732,worry
18881,happiness
5582,neutral
28472,neutral
39295,love
13618,sadness
35165,neutral
16359,neutral
3842,neutral
37682,happiness
14307,neutral
17812,worry
11020,neutral
15158,sadness
24990,surprise
5980,worry
30334,neutral
26175,happiness
11195,sadness
20033,neutral
26847,neutral
5838,worry
5485,neutral
22503,love
6897,neutral
35819,neutral
19126,worry
25194,neutral
21023,happiness
17311,worry
33262,worry
36281,love
3662,worry
36732,neutral
30379,worry
31704,happiness
18403,worry
6311,worry
25908,neutral
14208,worry
19973,neutral
18355,worry
8824,neutral
37975,happiness
13260,worry
14480,neutral
7714,sadness
30820,neutral
4107,neutral
16966,neutral
18552,worry
3703,neutral
1631,worry
2876,neutral
30405,neutral
39956,neutral
890,sadness
4322,worry
17365,worry
20457,neutral
33519,love
32359,neutral
25985,worry
20436,neutral
31609,happiness
6826,worry
11451,neutral
8975,neutral
26480,neutral
11427,happiness
28606,worry
28237,neutral
22701,neutral
7881,worry
30428,worry
18123,happiness
37610,worry
4457,sadness
33026,neutral
15788,worry
16062,love
12357,neutral
34061,neutral
11472,sadness
7954,worry
12471,sadness
27391,neutral
18234,worry
38844,worry
28611,neutral
16413,worry
34125,happiness
22744,neutral
10240,neutral
7752,worry
5986,happiness
17291,worry
27341,happiness
5729,worry
37889,neutral
20546,neutral
10499,sadness
2916,love
4346,neutral
1698,worry
13196,worry
16394,worry
3470,neutral
13365,happiness
821,neutral
11515,worry
29627,neutral
27671,love
35998,love
12135,neutral
38433,neutral
88,worry
10369,worry
37942,neutral
39869,love
3798,worry
21780,worry
24916,hate
16539,neutral
16084,worry
29339,worry
30517,neutral
21215,neutral
28986,neutral
33822,neutral
8420,sadness
26436,happiness
22059,neutral
28533,neutral
34605,neutral
26941,worry
20632,neutral
34795,surprise
4819,worry
15252,sadness
20783,happiness
5929,worry
23819,neutral
18759,worry
29547,neutral
23982,neutral
648,neutral
15073,neutral
29804,neutral
23073,happiness
17909,sadness
23001,happiness
482,worry
9722,worry
23120,neutral
25321,neutral
30098,happiness
32343,happiness
16548,neutral
28990,neutral
36078,neutral
11474,worry
33010,happiness
25539,neutral
4419,neutral
33126,happiness
5572,worry
3806,worry
19511,neutral
14750,neutral
27531,worry
5121,neutral
10530,neutral
28832,love
13762,worry
39581,neutral
8033,worry
4653,hate
23209,neutral
16728,worry
18641,neutral
3493,neutral
32684,neutral
37992,neutral
20523,happiness
85,neutral
7539,neutral
28965,love
775,neutral
29457,worry
39560,worry
14020,worry
5085,worry
31548,neutral
523,neutral
35799,neutral
34544,neutral
21907,neutral
29910,love
24478,worry
657,neutral
38270,happiness
3091,neutral
3941,worry
23468,sadness
579,neutral
4214,neutral
24889,neutral
29172,neutral
10079,neutral
33292,love
20072,worry
14786,neutral
20696,neutral
31164,happiness
21829,neutral
36760,love
15019,neutral
26427,neutral
1931,worry
33109,neutral
18016,sadness
11898,neutral
33441,neutral
35733,neutral
23491,neutral
26065,neutral
30394,neutral
16431,worry
19106,sadness
22332,neutral
1229,happiness
20658,neutral
14711,worry
21543,neutral
13660,worry
29970,neutral
18572,neutral
10670,neutral
19067,neutral
16790,worry
17028,worry
19393,neutral
33358,worry
19432,worry
39905,worry
31864,worry
21273,neutral
34818,love
4669,sadness
321,sadness
8477,worry
31207,neutral
14854,love
34645,love
28971,neutral
35898,neutral
9389,worry
36441,love
25534,worry
34207,neutral
2140,sadness
8721,neutral
7027,hate
31363,neutral
7223,neutral
16357,worry
18176,worry
31972,neutral
11905,neutral
1530,worry
2929,sadness
38818,neutral
35580,happiness
17099,neutral
6754,neutral
34258,love
7305,worry
35304,neutral
20580,love
28823,neutral
14956,neutral
5358,worry
12035,worry
25012,neutral
36756,worry
30550,neutral
11714,neutral
17683,worry
10710,sadness
8383,worry
5994,sadness
10261,neutral
28778,happiness
33485,neutral
18651,worry
17815,worry
8409,worry
4108,neutral
36379,love
31613,happiness
27418,neutral
4061,sadness
28851,happiness
298,neutral
387,worry
34400,neutral
2097,worry
28462,neutral
39865,neutral
33706,love
5627,worry
31594,neutral
6281,worry
26410,happiness
16387,hate
7317,neutral
20586,neutral
2498,neutral
31525,neutral
34883,neutral
1338,neutral
23745,neutral
21141,neutral
8617,worry
20663,love
10835,worry
27058,happiness
17599,neutral
29962,neutral
9618,worry
35090,neutral
14324,hate
17722,neutral
15382,hate
10089,worry
13810,neutral
13040,worry
16765,happiness
28158,neutral
34558,worry
3126,neutral
14576,worry
8543,neutral
17134,neutral
33648,love
25390,sadness
12710,worry
20330,neutral
23549,neutral
28980,worry
380,neutral
7713,worry
8668,worry
29147,neutral
27158,worry
6095,neutral
18983,worry
14163,neutral
39917,happiness
27067,neutral
36597,love
14417,worry
24097,neutral
21769,neutral
10665,sadness
38961,neutral
3289,happiness
37172,happiness
39616,neutral
28571,neutral
24416,neutral
39513,love
3316,neutral
27444,neutral
23432,neutral
22913,neutral
11674,neutral
5739,worry
33426,neutral
39518,neutral
9604,worry
14354,neutral
32267,neutral
21844,neutral
22982,neutral
8355,neutral
29030,neutral
4705,worry
6343,worry
36415,neutral
29615,neutral
26053,happiness
18648,neutral
11086,worry
29292,neutral
13957,happiness
2210,neutral
37760,neutral
7792,worry
33006,neutral
23026,neutral
39472,neutral
29326,neutral
38578,neutral
39410,worry
32156,neutral
15486,fun
28061,neutral
28526,love
10656,neutral
37584,love
21089,neutral
3998,sadness
6219,sadness
39288,neutral
13438,worry
17896,neutral
5814,neutral
9397,neutral
12083,neutral
13267,love
27474,neutral
25118,neutral
26817,happiness
31960,love
23254,happiness
2697,worry
27110,hate
18879,worry
39878,love
6384,worry
32109,worry
18049,sadness
20649,happiness
31427,neutral
7020,neutral
12276,sadness
16643,neutral
27947,neutral
459,neutral
23884,happiness
28073,neutral
3082,worry
28147,neutral
20850,neutral
2153,neutral
12892,sadness
6797,neutral
27574,neutral
3508,worry
19639,neutral
18492,sadness
5327,neutral
33011,neutral
18679,neutral
31261,neutral
3353,worry
31103,happiness
7492,happiness
39950,neutral
1149,neutral
29728,worry
39769,worry
9093,worry
1385,worry
5963,worry
27259,neutral
9647,sadness
34805,neutral
23009,happiness
29651,neutral
9584,neutral
12547,neutral
13849,neutral
23605,neutral
29161,neutral
8671,neutral
9123,worry
5070,neutral
17452,neutral
8324,neutral
8224,worry
20780,neutral
15769,worry
17777,sadness
34532,neutral
6777,worry
35412,love
7651,love
25660,neutral
37274,happiness
3511,neutral
5489,love
33096,love
24350,sadness
37568,neutral
3119,worry
21715,neutral
27931,neutral
14977,sadness
19223,neutral
8237,neutral
1143,neutral
2320,neutral
18169,worry
15191,neutral
3122,neutral
31435,neutral
28376,neutral
6425,sadness
25481,worry
6576,neutral
26721,neutral
4306,neutral
30946,worry
32162,love
10993,neutral
23484,worry
913,neutral
8658,neutral
895,worry
25180,neutral
673,worry
1830,neutral
9267,worry
7241,neutral
22141,happiness
10527,worry
6594,worry
24737,neutral
39645,neutral
34010,love
13295,worry
10436,neutral
28286,neutral
12535,worry
436,neutral
34826,happiness
11398,happiness
36341,neutral
3921,worry
23835,happiness
39946,neutral
1274,worry
39417,worry
15777,worry
29782,neutral
19655,neutral
33586,worry
31285,neutral
30744,neutral
26298,worry
31474,neutral
36453,happiness
9128,sadness
4825,neutral
24493,happiness
26725,sadness
4972,worry
25052,neutral
27407,neutral
15294,neutral
38726,happiness
12858,worry
10312,neutral
10323,worry
9861,worry
26430,worry
37093,neutral
38462,neutral
24592,neutral
13797,worry
35187,hate
27119,neutral
23796,neutral
19489,neutral
32932,neutral
23942,neutral
29929,neutral
14475,worry
37793,neutral
19685,neutral
4272,worry
28381,worry
25910,neutral
22312,neutral
12895,neutral
12776,worry
