,id,sentiment
4549,5053,neutral
4550,19672,sadness
4551,1092,worry
4552,15397,worry
4553,3799,neutral
4554,36583,happiness
4555,33419,neutral
4556,710,neutral
4557,14695,worry
4558,35560,worry
4559,1732,worry
4560,16071,worry
4561,32048,love
4562,39233,neutral
4563,3789,neutral
4564,24850,worry
4565,6366,worry
4566,36991,love
4567,5610,worry
4568,18490,worry
4569,33043,worry
4570,13889,worry
4571,28787,worry
4572,32282,love
4573,7003,happiness
4574,16003,neutral
4575,30253,happiness
4576,16780,sadness
4577,18379,worry
4578,10648,happiness
4579,23915,happiness
4580,32478,worry
4581,20745,neutral
4582,1588,sadness
4583,37281,happiness
4584,35049,love
4585,15320,neutral
4586,18764,worry
4587,28709,happiness
4588,4410,worry
4589,23843,happiness
4590,20916,happiness
4591,25597,worry
4592,1837,neutral
4593,39365,happiness
4594,3529,sadness
4595,36825,worry
4596,22395,neutral
4597,15895,sadness
4598,10339,sadness
4599,12921,worry
4600,2437,worry
4601,20797,neutral
4602,16425,neutral
4603,32401,happiness
4604,4148,sadness
4605,16781,neutral
4606,38168,happiness
4607,24840,neutral
4608,6319,worry
4609,1434,worry
4610,30262,worry
4611,4404,worry
4612,39461,love
4613,12082,sadness
4614,9806,neutral
4615,26099,happiness
4616,11976,happiness
4617,17751,neutral
4618,20633,neutral
4619,5923,worry
4620,28522,worry
4621,6111,sadness
4622,18934,worry
4623,21056,love
4624,19600,sadness
4625,12472,neutral
4626,26706,neutral
4627,18647,worry
4628,26925,worry
4629,20959,neutral
4630,33727,neutral
4631,16179,sadness
4632,13802,neutral
4633,12311,neutral
4634,12403,worry
4635,12637,worry
4636,23101,happiness
4637,5742,neutral
4638,24060,happiness
4639,7487,sadness
4640,28517,neutral
4641,15278,worry
4642,35637,neutral
4643,37943,happiness
4644,23444,neutral
4645,14632,worry
4646,20366,neutral
4647,12362,worry
4648,3226,worry
4649,4800,worry
4650,6885,sadness
4651,8920,worry
4652,35293,love
4653,34763,neutral
4654,35940,worry
4655,37354,neutral
4656,98,neutral
4657,15289,worry
4658,21345,neutral
4659,13004,worry
4660,19000,sadness
4661,5676,neutral
4662,25461,neutral
4663,993,worry
4664,19564,sadness
4665,326,worry
4666,21374,sadness
4667,13651,worry
4668,12143,neutral
4669,31945,neutral
4670,11872,worry
4671,17686,happiness
4672,39582,worry
4673,21901,love
4674,10609,worry
4675,30590,neutral
4676,20155,worry
4677,31489,neutral
4678,25972,neutral
4679,11578,neutral
4680,27184,happiness
4681,29560,worry
4682,1411,sadness
4683,38855,worry
4684,18335,sadness
4685,21540,neutral
4686,6933,worry
4687,32261,happiness
4688,6871,worry
4689,3396,worry
4690,11034,worry
4691,6705,worry
4692,7330,worry
4693,18106,worry
4694,10463,neutral
4695,7600,worry
4696,36266,love
4697,3031,neutral
4698,35682,worry
4699,39351,worry
4700,27239,happiness
4701,5907,neutral
4702,21533,neutral
4703,8807,worry
4704,2857,sadness
4705,26573,neutral
4706,26335,neutral
4707,20139,neutral
4708,23784,happiness
4709,27670,worry
4710,16437,worry
4711,27362,neutral
4712,14453,neutral
4713,4393,worry
4714,18564,neutral
4715,24937,love
4716,25466,neutral
4717,3938,worry
4718,20592,neutral
4719,15022,worry
4720,27954,neutral
4721,3252,worry
4722,14796,worry
4723,23264,neutral
4724,1510,neutral
4725,37366,happiness
4726,21339,neutral
4727,16804,worry
4728,18531,neutral
4729,31453,happiness
4730,17191,neutral
4731,6361,neutral
4732,15865,worry
4733,31837,neutral
4734,3525,worry
4735,10591,worry
4736,3732,happiness
4737,4850,worry
4738,16113,worry
4739,31904,fun
4740,34899,love
4741,35421,love
4742,16971,worry
4743,37027,love
4744,18407,sadness
4745,10333,neutral
4746,21362,happiness
4747,2357,neutral
4748,22136,worry
4749,24778,sadness
4750,4339,worry
4751,37834,worry
4752,3826,worry
4753,12839,sadness
4754,16264,neutral
4755,416,sadness
4756,27235,neutral
4757,7109,worry
4758,2222,worry
4759,898,sadness
4760,13511,love
4761,30754,neutral
4762,28124,worry
4763,30649,worry
4764,25769,neutral
4765,36383,happiness
4766,13391,sadness
4767,27893,worry
4768,4045,worry
4769,36922,love
4770,24302,neutral
4771,25211,neutral
4772,19217,neutral
4773,36699,neutral
4774,11960,happiness
4775,39717,worry
4776,27265,worry
4777,11107,worry
4778,29258,love
4779,37571,worry
4780,26981,worry
4781,19625,neutral
4782,29223,neutral
4783,12574,worry
4784,25610,happiness
4785,18239,worry
4786,15746,neutral
4787,6478,sadness
4788,13308,worry
4789,9577,neutral
4790,29957,happiness
4791,12114,worry
4792,22651,happiness
4793,6492,sadness
4794,34435,neutral
4795,20715,neutral
4796,1723,worry
4797,21679,neutral
4798,23826,worry
4799,28681,love
4800,5843,worry
4801,38213,love
4802,38285,neutral
4803,8510,worry
4804,6350,worry
4805,31108,love
4806,17313,hate
4807,11941,worry
4808,33077,neutral
4809,8923,neutral
4810,20494,happiness
4811,22047,worry
4812,25506,neutral
4813,31546,neutral
4814,15035,worry
4815,17396,worry
4816,29815,neutral
4817,8278,worry
4818,19117,worry
4819,39395,neutral
4820,5886,worry
4821,20417,neutral
4822,3633,worry
4823,14446,love
4824,30345,neutral
4825,31503,neutral
4826,33318,sadness
4827,7580,neutral
4828,22843,worry
4829,23458,worry
4830,2109,worry
4831,38097,neutral
4832,28137,worry
4833,28670,love
4834,36242,worry
4835,15851,neutral
4836,37973,worry
4837,35142,happiness
4838,14129,worry
4839,38184,neutral
4840,35135,worry
4841,4229,neutral
4842,25793,neutral
4843,7516,worry
4844,35691,love
4845,4562,worry
4846,2683,neutral
4847,5115,neutral
4848,29489,neutral
4849,10752,worry
4850,11131,worry
4851,32637,neutral
4852,69,happiness
4853,7809,worry
4854,24679,neutral
4855,18893,worry
4856,11813,love
4857,23612,neutral
4858,24988,happiness
4859,26881,happiness
4860,16281,worry
4861,17730,worry
4862,242,sadness
4863,3455,neutral
4864,6874,neutral
4865,13941,worry
4866,28326,worry
4867,29183,happiness
4868,10214,worry
4869,27427,neutral
4870,36848,love
4871,10861,neutral
4872,28981,happiness
4873,37228,neutral
4874,3263,worry
4875,29385,worry
4876,27620,love
4877,5219,neutral
4878,12505,neutral
4879,20919,neutral
4880,7335,worry
4881,14005,worry
4882,13048,neutral
4883,10050,worry
4884,7266,worry
4885,11713,worry
4886,37656,neutral
4887,11259,worry
4888,29562,fun
4889,14783,worry
4890,9058,worry
4891,26294,happiness
4892,4756,neutral
4893,36161,neutral
4894,39322,neutral
4895,17969,worry
4896,9992,neutral
4897,27982,neutral
4898,18167,sadness
4899,32660,neutral
4900,30238,neutral
4901,31627,neutral
4902,25751,worry
4903,30114,worry
4904,2275,sadness
4905,1882,happiness
4906,11426,hate
4907,24991,neutral
4908,3286,love
4909,17281,worry
4910,23113,neutral
4911,5198,worry
4912,18861,neutral
4913,19434,neutral
4914,15676,worry
4915,6334,worry
4916,16947,neutral
4917,7905,worry
4918,10008,neutral
4919,12440,sadness
4920,1707,happiness
4921,1771,worry
4922,20734,worry
4923,7315,worry
4924,21203,happiness
4925,17208,neutral
4926,2383,sadness
4927,10791,worry
4928,24807,happiness
4929,25072,worry
4930,2266,worry
4931,24239,worry
4932,34598,worry
4933,3776,worry
4934,28101,neutral
4935,1350,worry
4936,18559,neutral
4937,5875,worry
4938,35376,love
4939,2874,worry
4940,31630,neutral
4941,5595,sadness
4942,3474,worry
4943,2312,neutral
4944,31050,worry
4945,19720,worry
4946,15962,sadness
4947,28613,happiness
4948,39112,neutral
4949,22549,neutral
4950,39336,happiness
4951,649,neutral
4952,5170,worry
4953,27381,neutral
4954,12799,neutral
4955,9331,neutral
4956,15767,worry
4957,3589,worry
4958,38769,worry
4959,38922,neutral
4960,4998,happiness
4961,11466,worry
4962,25087,happiness
4963,10111,neutral
4964,21765,worry
4965,29696,worry
4966,28336,neutral
4967,12068,worry
4968,186,worry
4969,31200,worry
4970,24525,happiness
4971,8726,sadness
4972,28707,love
4973,7901,sadness
4974,32622,neutral
4975,31631,neutral
4976,764,sadness
4977,20579,worry
4978,3847,neutral
4979,36894,happiness
4980,34287,neutral
4981,34479,love
4982,13912,neutral
4983,17547,worry
4984,27508,sadness
4985,12971,worry
4986,18865,worry
4987,34655,worry
4988,13956,worry
4989,647,worry
4990,5549,worry
4991,733,worry
4992,14471,neutral
4993,10277,neutral
4994,33033,worry
4995,12378,worry
4996,8296,worry
4997,7419,worry
4998,17344,worry
4999,21973,worry
5000,27053,neutral
5001,4082,hate
5002,38171,happiness
5003,165,worry
5004,12079,neutral
5005,2705,neutral
5006,31939,neutral
5007,19917,sadness
5008,32795,love
5009,35299,neutral
5010,27482,worry
5011,16982,neutral
5012,30960,neutral
5013,6272,love
5014,20443,neutral
5015,33119,neutral
5016,11899,worry
5017,33212,worry
5018,35443,worry
5019,22627,worry
5020,28188,neutral
5021,25177,worry
5022,29209,worry
5023,7794,sadness
5024,5457,neutral
5025,3594,worry
5026,11070,sadness
5027,9685,sadness
5028,32840,worry
5029,6442,neutral
5030,8247,neutral
5031,4445,sadness
5032,20499,neutral
5033,26068,happiness
5034,17117,worry
5035,3184,worry
5036,35616,worry
5037,14673,sadness
5038,37221,happiness
5039,13014,worry
5040,8467,worry
5041,37071,worry
5042,26803,happiness
5043,3803,worry
5044,20376,worry
5045,38339,neutral
5046,18444,worry
5047,35452,love
5048,23048,neutral
5049,12600,worry
5050,39731,neutral
5051,31197,neutral
5052,21247,neutral
5053,35629,love
5054,4207,worry
5055,25630,neutral
5056,21432,worry
5057,7817,worry
5058,16270,hate
5059,11313,worry
5060,33659,neutral
5061,13316,neutral
5062,32122,neutral
5063,13148,neutral
5064,28863,neutral
5065,37940,happiness
5066,17731,sadness
5067,10838,worry
5068,37022,sadness
5069,15113,worry
5070,1632,worry
5071,8508,worry
5072,21968,neutral
5073,17082,happiness
5074,29458,worry
5075,16666,neutral
5076,24763,neutral
5077,25771,love
5078,30849,neutral
5079,13312,neutral
5080,14513,sadness
5081,35857,love
5082,29585,worry
5083,25929,neutral
5084,13589,sadness
5085,11060,worry
5086,6237,happiness
5087,2602,happiness
5088,3753,worry
5089,21920,happiness
5090,22571,happiness
5091,32503,happiness
5092,13144,worry
5093,3067,worry
5094,25935,neutral
5095,5841,sadness
5096,7665,neutral
5097,37895,worry
5098,25586,worry
5099,13664,worry
5100,32817,love
5101,30217,neutral
5102,7643,sadness
5103,17964,worry
5104,34912,neutral
5105,17759,happiness
5106,24564,sadness
5107,12793,hate
5108,33137,happiness
5109,18194,neutral
5110,32105,sadness
5111,628,sadness
5112,35665,happiness
5113,37416,love
5114,39254,love
5115,33644,relief
5116,12781,worry
5117,19384,sadness
5118,30772,worry
5119,4471,worry
5120,376,worry
5121,5770,worry
5122,5576,worry
5123,15481,worry
5124,9931,worry
5125,11436,worry
5126,36926,neutral
5127,19986,neutral
5128,9905,worry
5129,26822,worry
5130,26780,worry
5131,35132,neutral
5132,1298,worry
5133,7302,worry
5134,18209,neutral
5135,7569,worry
5136,14428,neutral
5137,21179,neutral
5138,28068,happiness
5139,11832,happiness
5140,2126,neutral
5141,5535,worry
5142,30452,worry
5143,10821,sadness
5144,26476,love
5145,35841,worry
5146,17479,worry
5147,13452,worry
5148,25981,worry
5149,13154,neutral
5150,9985,worry
5151,37007,worry
5152,32381,happiness
5153,27020,worry
5154,35592,neutral
5155,32589,neutral
5156,9556,worry
5157,23002,neutral
5158,27872,neutral
5159,19609,worry
5160,15541,worry
5161,4602,happiness
5162,26344,love
5163,29321,worry
5164,4737,hate
5165,418,worry
5166,9826,worry
5167,7707,worry
5168,12687,worry
5169,28695,worry
5170,1260,worry
5171,12986,neutral
5172,10138,worry
5173,8034,happiness
5174,26332,worry
5175,25485,happiness
5176,3021,sadness
5177,24716,neutral
5178,6002,worry
5179,1383,worry
5180,39908,neutral
5181,5646,worry
5182,17784,worry
5183,34914,neutral
5184,7815,worry
5185,4269,worry
5186,14265,love
5187,12461,worry
5188,2518,neutral
5189,25399,neutral
5190,10622,worry
5191,21916,happiness
5192,9469,neutral
5193,24653,happiness
5194,15010,worry
5195,15030,neutral
5196,6925,worry
5197,22618,neutral
5198,13862,sadness
5199,36446,neutral
5200,25225,worry
5201,31953,neutral
5202,14302,worry
5203,38180,happiness
5204,34644,worry
5205,36931,happiness
5206,16872,worry
5207,942,worry
5208,16095,worry
5209,10771,worry
5210,17668,worry
5211,36592,neutral
5212,36373,happiness
5213,13524,worry
5214,14194,neutral
5215,20533,happiness
5216,39610,love
5217,33526,neutral
5218,25014,worry
5219,10075,worry
5220,13390,sadness
5221,33627,love
5222,25948,worry
5223,7998,neutral
5224,35880,love
5225,4372,worry
5226,7270,sadness
5227,7880,worry
5228,38675,happiness
5229,33003,love
5230,6365,worry
5231,5667,worry
5232,35481,happiness
5233,9186,sadness
5234,39709,neutral
5235,32716,worry
5236,36708,neutral
5237,626,worry
5238,39088,happiness
5239,11461,sadness
5240,34386,love
5241,28395,happiness
5242,37508,neutral
5243,25258,neutral
5244,14350,sadness
5245,8690,sadness
5246,31028,love
5247,3100,worry
5248,26749,happiness
5249,33802,neutral
5250,1959,neutral
5251,14216,neutral
5252,23684,love
5253,29744,neutral
5254,9353,neutral
5255,21503,neutral
5256,22013,worry
5257,10423,worry
5258,20761,neutral
5259,36452,happiness
5260,33094,neutral
5261,7403,worry
5262,23114,neutral
5263,25319,neutral
5264,25606,neutral
5265,952,worry
5266,3002,worry
5267,6549,sadness
5268,33507,love
5269,20776,love
5270,39527,worry
5271,6043,worry
5272,16869,worry
5273,8225,worry
5274,33295,neutral
5275,6000,neutral
5276,9975,neutral
5277,18415,neutral
5278,34,neutral
5279,4523,worry
5280,19587,worry
5281,3758,worry
5282,15418,neutral
5283,8618,sadness
5284,1863,neutral
5285,28347,neutral
5286,4169,worry
5287,10904,worry
5288,14880,worry
5289,11128,worry
5290,33725,neutral
5291,39746,happiness
5292,22545,neutral
5293,2592,worry
5294,31900,love
5295,28265,happiness
5296,3833,worry
5297,12584,worry
5298,27402,neutral
5299,36145,neutral
5300,26418,neutral
5301,22636,worry
5302,21069,worry
5303,17476,worry
5304,33107,worry
5305,3735,worry
5306,37069,neutral
5307,25907,neutral
5308,33842,neutral
5309,35803,neutral
5310,378,worry
5311,8639,worry
5312,31420,worry
5313,12654,love
5314,26084,love
5315,1793,sadness
5316,26652,neutral
5317,7149,neutral
5318,31448,worry
5319,30454,worry
5320,7142,happiness
5321,25846,worry
5322,11919,worry
5323,18009,hate
5324,1761,worry
5325,31017,neutral
5326,13282,happiness
5327,29871,neutral
5328,6835,love
5329,37780,worry
5330,6703,neutral
5331,13834,neutral
5332,36018,neutral
5333,29767,neutral
5334,21898,happiness
5335,38419,neutral
5336,13431,neutral
5337,34583,neutral
5338,21478,neutral
5339,30043,neutral
5340,9986,neutral
5341,29581,neutral
5342,18487,worry
5343,200,worry
5344,39825,happiness
5345,15662,worry
5346,26694,neutral
5347,24505,surprise
5348,7787,neutral
5349,15673,worry
5350,30724,happiness
5351,38193,happiness
5352,12169,neutral
5353,31723,happiness
5354,7861,worry
5355,17724,sadness
5356,33790,love
5357,37216,worry
5358,4405,sadness
5359,780,happiness
5360,11790,sadness
5361,20995,neutral
5362,28821,worry
5363,6660,worry
5364,19754,worry
5365,29861,love
5366,1856,sadness
5367,22397,neutral
5368,18090,neutral
5369,12144,neutral
5370,2588,worry
5371,22163,love
5372,28999,neutral
5373,37822,happiness
5374,37927,worry
5375,29010,worry
5376,369,worry
5377,8202,neutral
5378,27123,worry
5379,9549,sadness
5380,34502,worry
5381,16993,worry
5382,8908,sadness
5383,5503,neutral
5384,19176,worry
5385,24218,happiness
5386,20573,neutral
5387,9928,worry
5388,26985,worry
5389,5165,worry
5390,29159,neutral
5391,24205,neutral
5392,19776,happiness
5393,9633,neutral
5394,30693,sadness
5395,4845,sadness
5396,28471,happiness
5397,10827,worry
5398,20549,worry
5399,36144,happiness
5400,37493,neutral
5401,26184,worry
5402,1061,sadness
5403,22247,neutral
5404,5384,worry
5405,29031,happiness
5406,13922,worry
5407,30227,worry
5408,32251,happiness
5409,12451,neutral
5410,30459,happiness
5411,13915,worry
5412,37769,love
5413,697,worry
5414,23316,neutral
5415,4235,worry
5416,14398,neutral
5417,18307,sadness
5418,31734,happiness
5419,1288,neutral
5420,517,neutral
5421,12539,worry
5422,14889,sadness
5423,30853,worry
5424,16316,worry
5425,3128,neutral
5426,21681,neutral
5427,2896,love
5428,33390,happiness
5429,32914,neutral
5430,16660,love
5431,4341,worry
5432,27352,love
5433,15521,worry
5434,38761,happiness
5435,14649,neutral
5436,6390,worry
5437,30808,neutral
5438,35229,neutral
5439,11242,hate
5440,36917,neutral
5441,13420,worry
5442,27550,neutral
5443,3298,sadness
5444,5504,worry
5445,9793,worry
5446,35173,neutral
5447,33965,sadness
5448,1717,neutral
5449,3916,neutral
5450,12681,worry
5451,16681,worry
5452,7762,worry
5453,7650,neutral
5454,33876,love
5455,19793,worry
5456,13983,worry
5457,16577,neutral
5458,15258,happiness
5459,23292,neutral
5460,33368,neutral
5461,35642,neutral
5462,37579,happiness
5463,1448,sadness
5464,19927,neutral
5465,20629,neutral
5466,4342,worry
5467,18432,neutral
5468,14206,worry
5469,14754,neutral
5470,25078,neutral
5471,11056,sadness
5472,20082,happiness
5473,12760,worry
5474,4219,worry
5475,28891,neutral
5476,10410,neutral
5477,19367,worry
5478,2658,happiness
5479,19780,neutral
5480,31507,happiness
5481,3707,worry
5482,6404,neutral
5483,12426,happiness
5484,9194,sadness
5485,19277,sadness
5486,20203,neutral
5487,24859,worry
5488,2894,neutral
5489,29083,love
5490,16590,neutral
5491,8565,worry
5492,6133,worry
5493,6493,worry
5494,27963,love
5495,22321,worry
5496,39323,happiness
5497,22857,worry
5498,34166,worry
5499,10347,worry
5500,1204,worry
5501,15617,neutral
5502,17854,worry
5503,14363,worry
5504,23855,neutral
5505,8047,worry
5506,3820,worry
5507,31053,love
5508,31136,love
5509,21298,hate
5510,14478,worry
5511,33810,neutral
5512,30781,neutral
5513,29205,worry
5514,29868,worry
5515,39566,happiness
5516,17023,sadness
5517,7573,neutral
5518,32233,love
5519,18488,neutral
5520,20240,happiness
5521,22704,neutral
5522,19044,hate
5523,10746,neutral
5524,12141,worry
5525,7193,neutral
5526,15985,worry
5527,9152,neutral
5528,3660,worry
5529,14165,worry
5530,7718,worry
5531,37986,neutral
5532,16294,worry
5533,5490,neutral
5534,15652,worry
5535,12266,neutral
5536,23336,worry
5537,34480,love
5538,6108,neutral
5539,1496,neutral
5540,11921,worry
5541,22065,happiness
5542,20826,worry
5543,29905,love
5544,28368,worry
5545,18441,happiness
5546,13070,worry
5547,12101,sadness
5548,16328,worry
5549,33694,neutral
5550,33801,neutral
5551,26781,worry
5552,14381,neutral
5553,11042,worry
5554,16286,worry
5555,15558,worry
5556,10840,worry
5557,32754,worry
5558,19221,neutral
5559,1248,worry
5560,16614,worry
5561,7183,sadness
5562,13364,worry
5563,17831,neutral
5564,9349,happiness
5565,19866,happiness
5566,35882,worry
5567,12154,worry
5568,17080,neutral
5569,24414,neutral
5570,25371,neutral
5571,30176,neutral
5572,5371,sadness
5573,25305,happiness
5574,12322,sadness
5575,19831,worry
5576,27582,neutral
5577,36071,happiness
5578,25620,worry
5579,21232,neutral
5580,21425,worry
5581,13529,worry
5582,35628,neutral
5583,34443,worry
5584,31043,happiness
5585,34081,worry
5586,279,happiness
5587,11507,worry
5588,35328,worry
5589,13477,neutral
5590,27880,worry
5591,12422,worry
5592,17278,worry
5593,8777,neutral
5594,37181,happiness
5595,2305,hate
5596,21647,sadness
5597,2350,worry
5598,3155,worry
5599,35084,worry
5600,38393,sadness
5601,23485,happiness
5602,14299,sadness
5603,22850,happiness
5604,5697,worry
5605,13525,worry
5606,22507,worry
5607,37556,neutral
5608,39835,happiness
5609,10512,worry
5610,15877,neutral
5611,34601,neutral
5612,8919,worry
5613,18439,happiness
5614,9051,worry
5615,35437,worry
5616,21597,neutral
5617,38722,love
5618,15404,worry
5619,39277,love
5620,3068,worry
5621,38103,relief
5622,16486,sadness
5623,1758,worry
5624,10020,worry
5625,24863,neutral
5626,2754,worry
5627,13914,worry
5628,23575,happiness
5629,14736,neutral
5630,12893,neutral
5631,30124,love
5632,18365,worry
5633,20735,happiness
5634,38890,love
5635,18537,worry
5636,25609,worry
5637,39834,worry
5638,23557,neutral
5639,1575,sadness
5640,33907,love
5641,13114,worry
5642,24318,worry
5643,30406,worry
5644,17390,happiness
5645,32104,love
5646,16908,worry
5647,17317,neutral
5648,39743,happiness
5649,7759,sadness
5650,30797,happiness
5651,29763,neutral
5652,3585,sadness
5653,30434,happiness
5654,1227,worry
5655,23667,happiness
5656,38223,neutral
5657,19690,sadness
5658,39726,happiness
5659,22755,worry
5660,36429,happiness
5661,24114,neutral
5662,2960,happiness
5663,6119,neutral
5664,5657,worry
5665,24915,happiness
5666,20938,happiness
5667,37956,neutral
5668,20442,neutral
5669,31328,happiness
5670,38904,neutral
5671,3914,worry
5672,26154,neutral
5673,38760,neutral
5674,1181,sadness
5675,27249,love
5676,4428,worry
5677,1433,fun
5678,20077,neutral
5679,31423,neutral
5680,13966,worry
5681,39226,neutral
5682,4292,sadness
5683,38736,neutral
5684,36535,happiness
5685,9426,worry
5686,36149,neutral
5687,23691,sadness
5688,2879,worry
5689,17837,neutral
5690,34169,neutral
5691,20000,neutral
5692,37898,love
5693,15283,worry
5694,15785,worry
5695,34161,neutral
5696,7948,worry
5697,33909,sadness
5698,1197,neutral
5699,758,love
5700,26704,neutral
5701,6491,happiness
5702,10444,neutral
5703,5579,worry
5704,23309,sadness
5705,14416,love
5706,38561,neutral
5707,4699,neutral
5708,19497,worry
5709,35423,neutral
5710,36647,neutral
5711,33231,worry
5712,5356,neutral
5713,35494,neutral
5714,38493,neutral
5715,25355,neutral
5716,9162,neutral
5717,14240,worry
5718,27421,worry
5719,14611,neutral
5720,35181,love
5721,1182,sadness
5722,3197,happiness
5723,23890,love
5724,27325,worry
5725,26007,happiness
5726,21841,neutral
5727,3189,worry
5728,1500,sadness
5729,2142,happiness
5730,22365,happiness
5731,13676,worry
5732,30610,worry
5733,19607,sadness
5734,19486,neutral
5735,18463,worry
5736,28604,neutral
5737,2847,sadness
5738,1147,worry
5739,25823,worry
5740,25110,neutral
5741,29094,neutral
5742,22557,neutral
5743,30057,worry
5744,12140,worry
5745,13736,worry
5746,10217,happiness
5747,20817,neutral
5748,34390,love
5749,30089,neutral
5750,13819,sadness
5751,37272,worry
5752,11239,worry
5753,24751,love
5754,17203,sadness
5755,28962,neutral
5756,15917,sadness
5757,25835,worry
5758,1741,worry
5759,18002,worry
5760,35420,love
5761,38585,love
5762,25912,worry
5763,38657,happiness
5764,16466,neutral
5765,35997,happiness
5766,21046,neutral
5767,2854,neutral
5768,6134,worry
5769,38958,happiness
5770,9303,worry
5771,36015,neutral
5772,11262,worry
5773,7323,worry
5774,21122,love
5775,4921,worry
5776,39454,happiness
5777,17841,worry
5778,27681,neutral
5779,6024,neutral
5780,6813,neutral
5781,33732,neutral
5782,3451,worry
5783,27448,worry
5784,25979,neutral
5785,9000,neutral
5786,12036,worry
5787,33355,happiness
5788,27587,neutral
5789,4253,worry
5790,2053,neutral
5791,15112,worry
5792,10708,neutral
5793,23033,neutral
5794,12629,worry
5795,3592,hate
5796,32654,happiness
5797,21155,neutral
5798,28752,happiness
5799,31068,happiness
5800,22874,neutral
5801,14182,worry
5802,29357,neutral
5803,12093,worry
5804,26510,worry
5805,21433,worry
5806,17201,worry
5807,13247,neutral
5808,21335,neutral
5809,28372,worry
5810,34460,worry
5811,10221,neutral
5812,24109,neutral
5813,23361,worry
5814,26479,happiness
5815,16155,worry
5816,32877,worry
5817,16602,neutral
5818,14188,worry
5819,31418,love
5820,24006,neutral
5821,30584,worry
5822,16637,worry
5823,37018,neutral
5824,38964,worry
5825,5078,worry
5826,14495,neutral
5827,2071,worry
5828,5991,worry
5829,38187,neutral
5830,31851,neutral
5831,3296,worry
5832,25477,happiness
5833,13330,neutral
5834,2034,worry
5835,11734,neutral
5836,36637,love
5837,264,worry
5838,9061,neutral
5839,16124,love
5840,29568,neutral
5841,26610,happiness
5842,27690,neutral
5843,22849,worry
5844,31394,neutral
5845,9798,worry
5846,19794,happiness
5847,15168,worry
5848,14607,worry
5849,39154,happiness
5850,26767,worry
5851,28234,worry
5852,14029,neutral
5853,6698,neutral
5854,15603,neutral
5855,35048,neutral
5856,14813,worry
5857,12053,worry
5858,11968,worry
5859,21660,neutral
5860,29626,happiness
5861,31635,happiness
5862,13041,sadness
5863,1719,neutral
5864,17840,worry
5865,3053,sadness
5866,27357,happiness
5867,33278,love
5868,29466,love
5869,17679,happiness
5870,9008,worry
5871,1097,neutral
5872,36868,love
5873,30839,happiness
5874,11815,neutral
5875,4805,worry
5876,4900,worry
5877,24534,worry
5878,29354,happiness
5879,39678,happiness
5880,10013,worry
5881,10890,worry
5882,26816,neutral
5883,28938,neutral
5884,38164,happiness
5885,20020,neutral
5886,39666,neutral
5887,30763,love
5888,7325,worry
5889,39409,neutral
5890,36337,love
5891,31457,neutral
5892,24305,worry
5893,23734,neutral
5894,9753,worry
5895,32849,love
5896,39700,happiness
5897,17054,worry
5898,39973,neutral
5899,196,neutral
5900,21250,happiness
5901,15188,neutral
5902,20084,happiness
5903,34513,happiness
5904,6736,worry
5905,29983,happiness
5906,16366,love
5907,12706,worry
5908,22184,worry
5909,26381,neutral
5910,4707,sadness
5911,6860,worry
5912,39373,neutral
5913,22074,worry
5914,19024,sadness
5915,21954,worry
5916,35536,happiness
5917,34066,sadness
5918,29115,worry
5919,20086,neutral
5920,4634,worry
5921,30921,love
5922,6529,worry
5923,7524,happiness
5924,9242,neutral
5925,19327,worry
5926,31373,worry
5927,7379,neutral
5928,28692,happiness
5929,32149,worry
5930,19079,neutral
5931,15666,worry
5932,9738,worry
5933,9116,neutral
5934,9920,neutral
5935,12147,worry
5936,7475,neutral
5937,31025,happiness
5938,25973,worry
5939,19906,worry
5940,25580,worry
5941,25974,happiness
5942,22232,worry
5943,5746,worry
5944,38497,neutral
5945,33125,love
5946,22971,neutral
5947,6354,worry
5948,17056,sadness
5949,12369,worry
5950,28361,worry
5951,33349,neutral
5952,14742,neutral
5953,13705,worry
5954,25111,neutral
5955,13035,worry
5956,17956,sadness
5957,6481,happiness
5958,7578,neutral
5959,32385,neutral
5960,12913,happiness
5961,11543,worry
5962,960,worry
5963,28259,neutral
5964,181,neutral
5965,24314,neutral
5966,18503,sadness
5967,39622,neutral
5968,4028,worry
5969,3645,worry
5970,36241,worry
5971,34202,neutral
5972,12441,worry
5973,30904,worry
5974,37572,worry
5975,23730,neutral
5976,20438,neutral
5977,26764,neutral
5978,12487,neutral
5979,5975,worry
5980,33141,happiness
5981,37138,happiness
5982,5140,worry
5983,34538,neutral
5984,39929,love
5985,38376,neutral
5986,8569,neutral
5987,34110,neutral
5988,11912,worry
5989,23618,worry
5990,26612,neutral
5991,16031,worry
5992,30706,worry
5993,10632,worry
5994,39889,love
5995,16111,worry
5996,4480,worry
5997,18494,neutral
5998,28661,happiness
5999,37403,neutral
6000,21734,worry
6001,10422,sadness
6002,12358,neutral
6003,1377,worry
6004,20254,worry
6005,31965,sadness
6006,23701,happiness
6007,11754,hate
6008,24955,neutral
6009,6193,worry
6010,4420,worry
6011,25427,neutral
6012,18821,neutral
6013,28465,worry
6014,13752,worry
6015,18973,worry
6016,12116,sadness
6017,10299,worry
6018,20873,happiness
6019,9929,happiness
6020,134,neutral
6021,17707,worry
6022,7154,worry
6023,18308,neutral
6024,10580,worry
6025,4227,neutral
6026,21763,neutral
6027,22001,neutral
6028,3406,happiness
6029,5557,worry
6030,10454,sadness
